"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|CH","Actual Total Load [MW] - BZN|CH"
"09.05.2017 12:00 - 09.05.2017 13:00","8117","7403"
"09.05.2017 13:00 - 09.05.2017 14:00","7877","6958"
"09.05.2017 14:00 - 09.05.2017 15:00","7861","7003"
"09.05.2017 15:00 - 09.05.2017 16:00","7777","6867"
"09.05.2017 16:00 - 09.05.2017 17:00","7745","6740"
"09.05.2017 17:00 - 09.05.2017 18:00","7745","6892"
"09.05.2017 18:00 - 09.05.2017 19:00","7682","6559"
"09.05.2017 19:00 - 09.05.2017 20:00","7227","6399"
"09.05.2017 20:00 - 09.05.2017 21:00","7045","6295"
"09.05.2017 21:00 - 09.05.2017 22:00","6877","6256"
"09.05.2017 22:00 - 09.05.2017 23:00","6976","6406"
"09.05.2017 23:00 - 10.05.2017 00:00","6814","6310"
"10.05.2017 00:00 - 10.05.2017 01:00","6457","6004"
"10.05.2017 01:00 - 10.05.2017 02:00","6365","5965"
"10.05.2017 02:00 - 10.05.2017 03:00","6437","6193"
"10.05.2017 03:00 - 10.05.2017 04:00","6589","6250"
"10.05.2017 04:00 - 10.05.2017 05:00","6285","6553"
"10.05.2017 05:00 - 10.05.2017 06:00","6407","6407"
"10.05.2017 06:00 - 10.05.2017 07:00","6647","6289"
"10.05.2017 07:00 - 10.05.2017 08:00","7603","6407"
"10.05.2017 08:00 - 10.05.2017 09:00","7869","6888"
"10.05.2017 09:00 - 10.05.2017 10:00","7567","7147"
"10.05.2017 10:00 - 10.05.2017 11:00","7543","7075"
"10.05.2017 11:00 - 10.05.2017 12:00","8220","7128"
"10.05.2017 12:00 - 10.05.2017 13:00","8119","7220"
"10.05.2017 13:00 - 10.05.2017 14:00","7647","7814"
"10.05.2017 14:00 - 10.05.2017 15:00","7705","6893"
"10.05.2017 15:00 - 10.05.2017 16:00","7072","6818"
"10.05.2017 16:00 - 10.05.2017 17:00","7180","6644"
"10.05.2017 17:00 - 10.05.2017 18:00","6633","6589"
"10.05.2017 18:00 - 10.05.2017 19:00","7178","6230"
"10.05.2017 19:00 - 10.05.2017 20:00","6798","6215"
"10.05.2017 20:00 - 10.05.2017 21:00","6719","6084"
"10.05.2017 21:00 - 10.05.2017 22:00","6604","6079"
"10.05.2017 22:00 - 10.05.2017 23:00","6548","6185"
"10.05.2017 23:00 - 11.05.2017 00:00","6145","6089"
"11.05.2017 00:00 - 11.05.2017 01:00","5994","5672"
"11.05.2017 01:00 - 11.05.2017 02:00","6237","5559"
"11.05.2017 02:00 - 11.05.2017 03:00","6233","5734"
"11.05.2017 03:00 - 11.05.2017 04:00","6197","5726"
"11.05.2017 04:00 - 11.05.2017 05:00","6371","5657"
"11.05.2017 05:00 - 11.05.2017 06:00","6043","5522"
"11.05.2017 06:00 - 11.05.2017 07:00","6691","5912"
"11.05.2017 07:00 - 11.05.2017 08:00","7044","5974"
"11.05.2017 08:00 - 11.05.2017 09:00","8275","6540"
"11.05.2017 09:00 - 11.05.2017 10:00","8055","6866"
"11.05.2017 10:00 - 11.05.2017 11:00","7731","6887"
"11.05.2017 11:00 - 11.05.2017 12:00","7916","7008"
"11.05.2017 12:00 - 11.05.2017 13:00","7840","7328"
"11.05.2017 13:00 - 11.05.2017 14:00","7740","6867"
"11.05.2017 14:00 - 11.05.2017 15:00","7728","7405"
"11.05.2017 15:00 - 11.05.2017 16:00","7337","6937"
"11.05.2017 16:00 - 11.05.2017 17:00","7124","6991"
"11.05.2017 17:00 - 11.05.2017 18:00","6958","6720"
"11.05.2017 18:00 - 11.05.2017 19:00","6478","6472"
"11.05.2017 19:00 - 11.05.2017 20:00","6493","6537"
"11.05.2017 20:00 - 11.05.2017 21:00","6320","6495"
"11.05.2017 21:00 - 11.05.2017 22:00","6498","6345"
"11.05.2017 22:00 - 11.05.2017 23:00","6324","6250"
"11.05.2017 23:00 - 12.05.2017 00:00","6264","6135"
"12.05.2017 00:00 - 12.05.2017 01:00","5622","5664"
"12.05.2017 01:00 - 12.05.2017 02:00","6174","5423"
"12.05.2017 02:00 - 12.05.2017 03:00","6152","5978"
"12.05.2017 03:00 - 12.05.2017 04:00","5836","6056"
"12.05.2017 04:00 - 12.05.2017 05:00","6111","6127"
"12.05.2017 05:00 - 12.05.2017 06:00","5826","5901"
"12.05.2017 06:00 - 12.05.2017 07:00","6358","6131"
"12.05.2017 07:00 - 12.05.2017 08:00","6845","6041"
"12.05.2017 08:00 - 12.05.2017 09:00","7775","6638"
"12.05.2017 09:00 - 12.05.2017 10:00","7859","6944"
"12.05.2017 10:00 - 12.05.2017 11:00","7932","6932"
"12.05.2017 11:00 - 12.05.2017 12:00","7947","7044"
"12.05.2017 12:00 - 12.05.2017 13:00","7554","7230"
"12.05.2017 13:00 - 12.05.2017 14:00","7480","6783"
"12.05.2017 14:00 - 12.05.2017 15:00","7408","6814"
"12.05.2017 15:00 - 12.05.2017 16:00","7148","6750"
"12.05.2017 16:00 - 12.05.2017 17:00","6794","6642"
"12.05.2017 17:00 - 12.05.2017 18:00","6569","6493"
"12.05.2017 18:00 - 12.05.2017 19:00","6624","6497"
"12.05.2017 19:00 - 12.05.2017 20:00","6517","6539"
"12.05.2017 20:00 - 12.05.2017 21:00","6126","6381"
"12.05.2017 21:00 - 12.05.2017 22:00","6762","6198"
"12.05.2017 22:00 - 12.05.2017 23:00","6543","6152"
"12.05.2017 23:00 - 13.05.2017 00:00","6256","6047"
"13.05.2017 00:00 - 13.05.2017 01:00","6249","5654"
"13.05.2017 01:00 - 13.05.2017 02:00","6437","5439"
"13.05.2017 02:00 - 13.05.2017 03:00","6036","5691"
"13.05.2017 03:00 - 13.05.2017 04:00","5989","5778"
"13.05.2017 04:00 - 13.05.2017 05:00","5850","5756"
"13.05.2017 05:00 - 13.05.2017 06:00","5862","5609"
"13.05.2017 06:00 - 13.05.2017 07:00","5905","5559"
"13.05.2017 07:00 - 13.05.2017 08:00","5840","5467"
"13.05.2017 08:00 - 13.05.2017 09:00","6142","5173"
"13.05.2017 09:00 - 13.05.2017 10:00","6406","5437"
"13.05.2017 10:00 - 13.05.2017 11:00","6306","5916"
"13.05.2017 11:00 - 13.05.2017 12:00","6300","5972"
"13.05.2017 12:00 - 13.05.2017 13:00","6607","5962"
"13.05.2017 13:00 - 13.05.2017 14:00","6581","5913"
"13.05.2017 14:00 - 13.05.2017 15:00","6456","6088"
"13.05.2017 15:00 - 13.05.2017 16:00","6586","6123"
"13.05.2017 16:00 - 13.05.2017 17:00","6549","5839"
"13.05.2017 17:00 - 13.05.2017 18:00","6090","5619"
"13.05.2017 18:00 - 13.05.2017 19:00","6300","5805"
"13.05.2017 19:00 - 13.05.2017 20:00","6202","5589"
"13.05.2017 20:00 - 13.05.2017 21:00","6031","5422"
"13.05.2017 21:00 - 13.05.2017 22:00","6617","5525"
"13.05.2017 22:00 - 13.05.2017 23:00","5936","5685"
"13.05.2017 23:00 - 14.05.2017 00:00","6126","5496"
"14.05.2017 00:00 - 14.05.2017 01:00","6017","5503"
"14.05.2017 01:00 - 14.05.2017 02:00","5651","5528"
"14.05.2017 02:00 - 14.05.2017 03:00","6112","5390"
"14.05.2017 03:00 - 14.05.2017 04:00","5895","5517"
"14.05.2017 04:00 - 14.05.2017 05:00","7016","5588"
"14.05.2017 05:00 - 14.05.2017 06:00","5527","5423"
"14.05.2017 06:00 - 14.05.2017 07:00","5541","5420"
"14.05.2017 07:00 - 14.05.2017 08:00","5622","5409"
"14.05.2017 08:00 - 14.05.2017 09:00","6187","5449"
"14.05.2017 09:00 - 14.05.2017 10:00","6184","5532"
"14.05.2017 10:00 - 14.05.2017 11:00","6173","5702"
"14.05.2017 11:00 - 14.05.2017 12:00","6006","5929"
"14.05.2017 12:00 - 14.05.2017 13:00","6049","6047"
"14.05.2017 13:00 - 14.05.2017 14:00","6175","6073"
"14.05.2017 14:00 - 14.05.2017 15:00","6287","6072"
"14.05.2017 15:00 - 14.05.2017 16:00","6024","5935"
"14.05.2017 16:00 - 14.05.2017 17:00","5994","5817"
"14.05.2017 17:00 - 14.05.2017 18:00","6220","6975"
"14.05.2017 18:00 - 14.05.2017 19:00","6428","6106"
"14.05.2017 19:00 - 14.05.2017 20:00","6538","6038"
"14.05.2017 20:00 - 14.05.2017 21:00","6344","5419"
"14.05.2017 21:00 - 14.05.2017 22:00","5933","5264"
"14.05.2017 22:00 - 14.05.2017 23:00","5713","5470"
"14.05.2017 23:00 - 15.05.2017 00:00","5895","5469"
"15.05.2017 00:00 - 15.05.2017 01:00","5695","5140"
"15.05.2017 01:00 - 15.05.2017 02:00","5720","5441"
"15.05.2017 02:00 - 15.05.2017 03:00","5549","5467"
"15.05.2017 03:00 - 15.05.2017 04:00","5640","5571"
"15.05.2017 04:00 - 15.05.2017 05:00","5578","5566"
"15.05.2017 05:00 - 15.05.2017 06:00","6184","5579"
"15.05.2017 06:00 - 15.05.2017 07:00","6777","5760"
"15.05.2017 07:00 - 15.05.2017 08:00","6427","5856"
"15.05.2017 08:00 - 15.05.2017 09:00","7275","6450"
"15.05.2017 09:00 - 15.05.2017 10:00","7638","6818"
"15.05.2017 10:00 - 15.05.2017 11:00","7627","6828"
"15.05.2017 11:00 - 15.05.2017 12:00","7697","6971"
"15.05.2017 12:00 - 15.05.2017 13:00","7895","7142"
"15.05.2017 13:00 - 15.05.2017 14:00","7547","6699"
"15.05.2017 14:00 - 15.05.2017 15:00","7560","6735"
"15.05.2017 15:00 - 15.05.2017 16:00","7533","7672"
"15.05.2017 16:00 - 15.05.2017 17:00","7471","6494"
"15.05.2017 17:00 - 15.05.2017 18:00","7213","6583"
"15.05.2017 18:00 - 15.05.2017 19:00","7092","6337"
"15.05.2017 19:00 - 15.05.2017 20:00","6905","6193"
"15.05.2017 20:00 - 15.05.2017 21:00","6748","6001"
"15.05.2017 21:00 - 15.05.2017 22:00","6788","5837"
"15.05.2017 22:00 - 15.05.2017 23:00","6649","5928"
"15.05.2017 23:00 - 16.05.2017 00:00","6419","5850"
"16.05.2017 00:00 - 16.05.2017 01:00","6322","5628"
"16.05.2017 01:00 - 16.05.2017 02:00","6539","5743"
"16.05.2017 02:00 - 16.05.2017 03:00","6491","5732"
"16.05.2017 03:00 - 16.05.2017 04:00","6427","6021"
"16.05.2017 04:00 - 16.05.2017 05:00","6453","5992"
"16.05.2017 05:00 - 16.05.2017 06:00","6755","5811"
"16.05.2017 06:00 - 16.05.2017 07:00","5835","6034"
"16.05.2017 07:00 - 16.05.2017 08:00","6965","6072"
"16.05.2017 08:00 - 16.05.2017 09:00","7768","6689"
"16.05.2017 09:00 - 16.05.2017 10:00","7569","7047"
"16.05.2017 10:00 - 16.05.2017 11:00","8028","7049"
"16.05.2017 11:00 - 16.05.2017 12:00","7770","7160"
"16.05.2017 12:00 - 16.05.2017 13:00","7438","7373"
"16.05.2017 13:00 - 16.05.2017 14:00","7387","6930"
"16.05.2017 14:00 - 16.05.2017 15:00","7385","7085"
"16.05.2017 15:00 - 16.05.2017 16:00","7299","7004"
"16.05.2017 16:00 - 16.05.2017 17:00","7293","6920"
"16.05.2017 17:00 - 16.05.2017 18:00","7146","6656"
"16.05.2017 18:00 - 16.05.2017 19:00","7143","6271"
"16.05.2017 19:00 - 16.05.2017 20:00","7020","6229"
"16.05.2017 20:00 - 16.05.2017 21:00","6865","6103"
"16.05.2017 21:00 - 16.05.2017 22:00","6731","5949"
"16.05.2017 22:00 - 16.05.2017 23:00","6666","6048"
"16.05.2017 23:00 - 17.05.2017 00:00","6258","5934"
"17.05.2017 00:00 - 17.05.2017 01:00","6357","5490"
"17.05.2017 01:00 - 17.05.2017 02:00","6119","5385"
"17.05.2017 02:00 - 17.05.2017 03:00","6183","5510"
"17.05.2017 03:00 - 17.05.2017 04:00","6196","5597"
"17.05.2017 04:00 - 17.05.2017 05:00","6314","5781"
"17.05.2017 05:00 - 17.05.2017 06:00","5959","5621"
"17.05.2017 06:00 - 17.05.2017 07:00","6270","5743"
"17.05.2017 07:00 - 17.05.2017 08:00","6862","5876"
"17.05.2017 08:00 - 17.05.2017 09:00","7723","6398"
"17.05.2017 09:00 - 17.05.2017 10:00","7238","6754"
"17.05.2017 10:00 - 17.05.2017 11:00","7458","6761"
"17.05.2017 11:00 - 17.05.2017 12:00","7506","6918"
"17.05.2017 12:00 - 17.05.2017 13:00","7334","7100"
"17.05.2017 13:00 - 17.05.2017 14:00","7318","6656"
"17.05.2017 14:00 - 17.05.2017 15:00","7319","6677"
"17.05.2017 15:00 - 17.05.2017 16:00","7254","6750"
"17.05.2017 16:00 - 17.05.2017 17:00","7246","6479"
"17.05.2017 17:00 - 17.05.2017 18:00","7166","6371"
"17.05.2017 18:00 - 17.05.2017 19:00","7159","6224"
"17.05.2017 19:00 - 17.05.2017 20:00","7047","6305"
"17.05.2017 20:00 - 17.05.2017 21:00","6954","6150"
"17.05.2017 21:00 - 17.05.2017 22:00","6949","5984"
"17.05.2017 22:00 - 17.05.2017 23:00","6913","6119"
"17.05.2017 23:00 - 18.05.2017 00:00","6787","6067"
"18.05.2017 00:00 - 18.05.2017 01:00","6030","5897"
"18.05.2017 01:00 - 18.05.2017 02:00","6098","6084"
"18.05.2017 02:00 - 18.05.2017 03:00","6073","6223"
"18.05.2017 03:00 - 18.05.2017 04:00","5986","6165"
"18.05.2017 04:00 - 18.05.2017 05:00","5984","6085"
"18.05.2017 05:00 - 18.05.2017 06:00","5954","5851"
"18.05.2017 06:00 - 18.05.2017 07:00","6201","5975"
"18.05.2017 07:00 - 18.05.2017 08:00","6563","5942"
"18.05.2017 08:00 - 18.05.2017 09:00","7568","6511"
"18.05.2017 09:00 - 18.05.2017 10:00","7855","6928"
"18.05.2017 10:00 - 18.05.2017 11:00","7817","7018"
"18.05.2017 11:00 - 18.05.2017 12:00","7722","7202"
"18.05.2017 12:00 - 18.05.2017 13:00","7408","7380"
"18.05.2017 13:00 - 18.05.2017 14:00","7250","6869"
"18.05.2017 14:00 - 18.05.2017 15:00","7253","6933"
"18.05.2017 15:00 - 18.05.2017 16:00","7174","6964"
"18.05.2017 16:00 - 18.05.2017 17:00","7081","7068"
"18.05.2017 17:00 - 18.05.2017 18:00","7068","6746"
"18.05.2017 18:00 - 18.05.2017 19:00","6859","6577"
"18.05.2017 19:00 - 18.05.2017 20:00","6577","6512"
"18.05.2017 20:00 - 18.05.2017 21:00","6287","6339"
"18.05.2017 21:00 - 18.05.2017 22:00","6518","6084"
"18.05.2017 22:00 - 18.05.2017 23:00","6448","6143"
"18.05.2017 23:00 - 19.05.2017 00:00","6169","5997"
"19.05.2017 00:00 - 19.05.2017 01:00","6437","6447"
"19.05.2017 01:00 - 19.05.2017 02:00","6187","6181"
"19.05.2017 02:00 - 19.05.2017 03:00","5855","5891"
"19.05.2017 03:00 - 19.05.2017 04:00","5992","5971"
"19.05.2017 04:00 - 19.05.2017 05:00","5760","5674"
"19.05.2017 05:00 - 19.05.2017 06:00","5544","5562"
"19.05.2017 06:00 - 19.05.2017 07:00","5801","5836"
"19.05.2017 07:00 - 19.05.2017 08:00","5527","5357"
"19.05.2017 08:00 - 19.05.2017 09:00","6399","6308"
"19.05.2017 09:00 - 19.05.2017 10:00","6718","7630"
"19.05.2017 10:00 - 19.05.2017 11:00","7365","7583"
"19.05.2017 11:00 - 19.05.2017 12:00","8084","7745"
"19.05.2017 12:00 - 19.05.2017 13:00","8397","8462"
"19.05.2017 13:00 - 19.05.2017 14:00","8192","8019"
"19.05.2017 14:00 - 19.05.2017 15:00","8404","8356"
"19.05.2017 15:00 - 19.05.2017 16:00","7824","7503"
"19.05.2017 16:00 - 19.05.2017 17:00","7807","7745"
"19.05.2017 17:00 - 19.05.2017 18:00","7460","8114"
"19.05.2017 18:00 - 19.05.2017 19:00","7502","8005"
"19.05.2017 19:00 - 19.05.2017 20:00","7262","7219"
"19.05.2017 20:00 - 19.05.2017 21:00","6770","6978"
"19.05.2017 21:00 - 19.05.2017 22:00","6751","6670"
"19.05.2017 22:00 - 19.05.2017 23:00","6382","7432"
"19.05.2017 23:00 - 20.05.2017 00:00","6414","6887"
"20.05.2017 00:00 - 20.05.2017 01:00","6455","7470"
"20.05.2017 01:00 - 20.05.2017 02:00","6176","6579"
"20.05.2017 02:00 - 20.05.2017 03:00","5828","5745"
"20.05.2017 03:00 - 20.05.2017 04:00","5724","5857"
"20.05.2017 04:00 - 20.05.2017 05:00","6030","6161"
"20.05.2017 05:00 - 20.05.2017 06:00","5819","5990"
"20.05.2017 06:00 - 20.05.2017 07:00","5841","5765"
"20.05.2017 07:00 - 20.05.2017 08:00","5856","5981"
"20.05.2017 08:00 - 20.05.2017 09:00","6093","5802"
"20.05.2017 09:00 - 20.05.2017 10:00","6197","5893"
"20.05.2017 10:00 - 20.05.2017 11:00","6070","5684"
"20.05.2017 11:00 - 20.05.2017 12:00","6297","6204"
"20.05.2017 12:00 - 20.05.2017 13:00","6719","7218"
"20.05.2017 13:00 - 20.05.2017 14:00","6543","6952"
"20.05.2017 14:00 - 20.05.2017 15:00","6252","6493"
"20.05.2017 15:00 - 20.05.2017 16:00","6207","6881"
"20.05.2017 16:00 - 20.05.2017 17:00","6424","6999"
"20.05.2017 17:00 - 20.05.2017 18:00","6612","6534"
"20.05.2017 18:00 - 20.05.2017 19:00","6771","6372"
"20.05.2017 19:00 - 20.05.2017 20:00","7065","6415"
"20.05.2017 20:00 - 20.05.2017 21:00","7019","6193"
"20.05.2017 21:00 - 20.05.2017 22:00","6757","5936"
"20.05.2017 22:00 - 20.05.2017 23:00","5588","6291"
"20.05.2017 23:00 - 21.05.2017 00:00","5788","5763"
"21.05.2017 00:00 - 21.05.2017 01:00","5926","6013"
"21.05.2017 01:00 - 21.05.2017 02:00","5873","6146"
"21.05.2017 02:00 - 21.05.2017 03:00","5700","5729"
"21.05.2017 03:00 - 21.05.2017 04:00","5682","5812"
"21.05.2017 04:00 - 21.05.2017 05:00","5766","5864"
"21.05.2017 05:00 - 21.05.2017 06:00","5797","6252"
"21.05.2017 06:00 - 21.05.2017 07:00","5810","5918"
"21.05.2017 07:00 - 21.05.2017 08:00","6064","6007"
"21.05.2017 08:00 - 21.05.2017 09:00","5609","5595"
"21.05.2017 09:00 - 21.05.2017 10:00","5556","5555"
"21.05.2017 10:00 - 21.05.2017 11:00","5834","5718"
"21.05.2017 11:00 - 21.05.2017 12:00","6008","6130"
"21.05.2017 12:00 - 21.05.2017 13:00","6405","6259"
"21.05.2017 13:00 - 21.05.2017 14:00","6237","6159"
"21.05.2017 14:00 - 21.05.2017 15:00","6013","6040"
"21.05.2017 15:00 - 21.05.2017 16:00","6255","6284"
"21.05.2017 16:00 - 21.05.2017 17:00","6434","6152"
"21.05.2017 17:00 - 21.05.2017 18:00","6429","6391"
"21.05.2017 18:00 - 21.05.2017 19:00","6436","6452"
"21.05.2017 19:00 - 21.05.2017 20:00","6673","6348"
"21.05.2017 20:00 - 21.05.2017 21:00","6188","6297"
"21.05.2017 21:00 - 21.05.2017 22:00","5977","6147"
"21.05.2017 22:00 - 21.05.2017 23:00","6456","6309"
"21.05.2017 23:00 - 22.05.2017 00:00","6118","6582"
"22.05.2017 00:00 - 22.05.2017 01:00","6845","6850"
"22.05.2017 01:00 - 22.05.2017 02:00","6159","6161"
"22.05.2017 02:00 - 22.05.2017 03:00","5791","5796"
"22.05.2017 03:00 - 22.05.2017 04:00","5863","5862"
"22.05.2017 04:00 - 22.05.2017 05:00","5880","5883"
"22.05.2017 05:00 - 22.05.2017 06:00","6298","6298"
"22.05.2017 06:00 - 22.05.2017 07:00","6375","6375"
"22.05.2017 07:00 - 22.05.2017 08:00","6168","6105"
"22.05.2017 08:00 - 22.05.2017 09:00","6262","6083"
"22.05.2017 09:00 - 22.05.2017 10:00","6782","6780"
"22.05.2017 10:00 - 22.05.2017 11:00","7088","7072"
"22.05.2017 11:00 - 22.05.2017 12:00","7291","7338"
"22.05.2017 12:00 - 22.05.2017 13:00","7393","7379"
"22.05.2017 13:00 - 22.05.2017 14:00","7416","7412"
"22.05.2017 14:00 - 22.05.2017 15:00","7388","7388"
"22.05.2017 15:00 - 22.05.2017 16:00","7310","7309"
"22.05.2017 16:00 - 22.05.2017 17:00","7309","7308"
"22.05.2017 17:00 - 22.05.2017 18:00","7305","7303"
"22.05.2017 18:00 - 22.05.2017 19:00","7288","7164"
"22.05.2017 19:00 - 22.05.2017 20:00","6895","6892"
"22.05.2017 20:00 - 22.05.2017 21:00","6890","6884"
"22.05.2017 21:00 - 22.05.2017 22:00","6598","6385"
"22.05.2017 22:00 - 22.05.2017 23:00","6070","6367"
"22.05.2017 23:00 - 23.05.2017 00:00","6545","6487"
"23.05.2017 00:00 - 23.05.2017 01:00","6411","6399"
"23.05.2017 01:00 - 23.05.2017 02:00","6975","6975"
"23.05.2017 02:00 - 23.05.2017 03:00","6555","6549"
"23.05.2017 03:00 - 23.05.2017 04:00","6398","6405"
"23.05.2017 04:00 - 23.05.2017 05:00","6530","6533"
"23.05.2017 05:00 - 23.05.2017 06:00","6257","6255"
"23.05.2017 06:00 - 23.05.2017 07:00","5607","5606"
"23.05.2017 07:00 - 23.05.2017 08:00","5718","5716"
"23.05.2017 08:00 - 23.05.2017 09:00","6508","6485"
"23.05.2017 09:00 - 23.05.2017 10:00","6914","6924"
"23.05.2017 10:00 - 23.05.2017 11:00","7313","7379"
"23.05.2017 11:00 - 23.05.2017 12:00","7388","7400"
"23.05.2017 12:00 - 23.05.2017 13:00","7404","7407"
"23.05.2017 13:00 - 23.05.2017 14:00","7406","7603"
"23.05.2017 14:00 - 23.05.2017 15:00","7401","7402"
"23.05.2017 15:00 - 23.05.2017 16:00","7390","7390"
"23.05.2017 16:00 - 23.05.2017 17:00","7391","7391"
"23.05.2017 17:00 - 23.05.2017 18:00","7386","7386"
"23.05.2017 18:00 - 23.05.2017 19:00","7304","7303"
"23.05.2017 19:00 - 23.05.2017 20:00","7180","7184"
"23.05.2017 20:00 - 23.05.2017 21:00","6913","6917"
"23.05.2017 21:00 - 23.05.2017 22:00","6849","6774"
"23.05.2017 22:00 - 23.05.2017 23:00","6522","6524"
"23.05.2017 23:00 - 24.05.2017 00:00","6907","6921"
"24.05.2017 00:00 - 24.05.2017 01:00","6310","6317"
"24.05.2017 01:00 - 24.05.2017 02:00","6711","6709"
"24.05.2017 02:00 - 24.05.2017 03:00","6016","5992"
"24.05.2017 03:00 - 24.05.2017 04:00","5991","5991"
"24.05.2017 04:00 - 24.05.2017 05:00","6034","6035"
"24.05.2017 05:00 - 24.05.2017 06:00","6014","6017"
"24.05.2017 06:00 - 24.05.2017 07:00","5892","5892"
"24.05.2017 07:00 - 24.05.2017 08:00","5988","5990"
"24.05.2017 08:00 - 24.05.2017 09:00","6288","6247"
"24.05.2017 09:00 - 24.05.2017 10:00","6913","6862"
"24.05.2017 10:00 - 24.05.2017 11:00","7271","7268"
"24.05.2017 11:00 - 24.05.2017 12:00","7319","7439"
"24.05.2017 12:00 - 24.05.2017 13:00","7336","7404"
"24.05.2017 13:00 - 24.05.2017 14:00","7437","7423"
"24.05.2017 14:00 - 24.05.2017 15:00","7273","7279"
"24.05.2017 15:00 - 24.05.2017 16:00","7240","7232"
"24.05.2017 16:00 - 24.05.2017 17:00","7236","7173"
"24.05.2017 17:00 - 24.05.2017 18:00","7159","7150"
"24.05.2017 18:00 - 24.05.2017 19:00","7055","7032"
"24.05.2017 19:00 - 24.05.2017 20:00","6956","6938"
"24.05.2017 20:00 - 24.05.2017 21:00","6924","6901"
"24.05.2017 21:00 - 24.05.2017 22:00","6846","6800"
"24.05.2017 22:00 - 24.05.2017 23:00","6431","6771"
"24.05.2017 23:00 - 25.05.2017 00:00","6652","6658"
"25.05.2017 00:00 - 25.05.2017 01:00","6691","6691"
"25.05.2017 01:00 - 25.05.2017 02:00","6357","6357"
"25.05.2017 02:00 - 25.05.2017 03:00","6225","6222"
"25.05.2017 03:00 - 25.05.2017 04:00","6086","6064"
"25.05.2017 04:00 - 25.05.2017 05:00","6168","6134"
"25.05.2017 05:00 - 25.05.2017 06:00","5832","5740"
"25.05.2017 06:00 - 25.05.2017 07:00","5922","5924"
"25.05.2017 07:00 - 25.05.2017 08:00","5937","5926"
"25.05.2017 08:00 - 25.05.2017 09:00","5929","5934"
"25.05.2017 09:00 - 25.05.2017 10:00","5942","5941"
"25.05.2017 10:00 - 25.05.2017 11:00","5945","5943"
"25.05.2017 11:00 - 25.05.2017 12:00","5972","5963"
"25.05.2017 12:00 - 25.05.2017 13:00","6053","6051"
"25.05.2017 13:00 - 25.05.2017 14:00","6076","6085"
"25.05.2017 14:00 - 25.05.2017 15:00","6089","6203"
"25.05.2017 15:00 - 25.05.2017 16:00","6079","6089"
"25.05.2017 16:00 - 25.05.2017 17:00","6073","6079"
"25.05.2017 17:00 - 25.05.2017 18:00","6064","6061"
"25.05.2017 18:00 - 25.05.2017 19:00","5989","5990"
"25.05.2017 19:00 - 25.05.2017 20:00","6061","6069"
"25.05.2017 20:00 - 25.05.2017 21:00","6086","6157"
"25.05.2017 21:00 - 25.05.2017 22:00","6128","6264"
"25.05.2017 22:00 - 25.05.2017 23:00","6122","5979"
"25.05.2017 23:00 - 26.05.2017 00:00","6251","6026"
"26.05.2017 00:00 - 26.05.2017 01:00","6002","6004"
"26.05.2017 01:00 - 26.05.2017 02:00","6081","6077"
"26.05.2017 02:00 - 26.05.2017 03:00","6093","6093"
"26.05.2017 03:00 - 26.05.2017 04:00","5632","5638"
"26.05.2017 04:00 - 26.05.2017 05:00","5655","5645"
"26.05.2017 05:00 - 26.05.2017 06:00","6009","5969"
"26.05.2017 06:00 - 26.05.2017 07:00","5452","5450"
"26.05.2017 07:00 - 26.05.2017 08:00","5465","5479"
"26.05.2017 08:00 - 26.05.2017 09:00","5744","5784"
"26.05.2017 09:00 - 26.05.2017 10:00","6421","6106"
"26.05.2017 10:00 - 26.05.2017 11:00","6926","6526"
"26.05.2017 11:00 - 26.05.2017 12:00","6688","6699"
"26.05.2017 12:00 - 26.05.2017 13:00","7033","6874"
"26.05.2017 13:00 - 26.05.2017 14:00","6894","6766"
"26.05.2017 14:00 - 26.05.2017 15:00","6703","6670"
"26.05.2017 15:00 - 26.05.2017 16:00","6674","6675"
"26.05.2017 16:00 - 26.05.2017 17:00","6682","6682"
"26.05.2017 17:00 - 26.05.2017 18:00","6688","6686"
"26.05.2017 18:00 - 26.05.2017 19:00","6698","-"
"26.05.2017 19:00 - 26.05.2017 20:00","6752","-"
"26.05.2017 20:00 - 26.05.2017 21:00","6949","-"
"26.05.2017 21:00 - 26.05.2017 22:00","6176","-"
"26.05.2017 22:00 - 26.05.2017 23:00","6106","-"
"26.05.2017 23:00 - 27.05.2017 00:00","6011","-"
"27.05.2017 00:00 - 27.05.2017 01:00","6050","-"
"27.05.2017 01:00 - 27.05.2017 02:00","5744","-"
"27.05.2017 02:00 - 27.05.2017 03:00","5638","-"
"27.05.2017 03:00 - 27.05.2017 04:00","6242","-"
"27.05.2017 04:00 - 27.05.2017 05:00","6317","-"
"27.05.2017 05:00 - 27.05.2017 06:00","5762","-"
"27.05.2017 06:00 - 27.05.2017 07:00","6080","-"
"27.05.2017 07:00 - 27.05.2017 08:00","6051","-"
"27.05.2017 08:00 - 27.05.2017 09:00","5819","-"
"27.05.2017 09:00 - 27.05.2017 10:00","5910","-"
"27.05.2017 10:00 - 27.05.2017 11:00","6293","-"
"27.05.2017 11:00 - 27.05.2017 12:00","6770","-"
